A,B_star,C
3,,3
1,100.0,100
1,100.0,100
2,,5
3,999.0,5
2,999.0,100
1,100.0,100
3,13.0,3
1,100.0,100
2,13.0,100
3,999.0,3
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
1,100.0,100
2,55.0,5
2,999.0,3
1,,100
1,100.0,100
1,100.0,100
3,999.0,100
2,55.0,3
3,999.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,3
1,100.0,100
3,13.0,5
1,100.0,100
3,,5
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
3,999.0,100
1,100.0,100
1,,100
3,100.0,100
1,100.0,100
2,999.0,3
3,100.0,3
2,13.0,5
1,100.0,100
2,,3
2,100.0,3
1,100.0,100
1,100.0,100
3,999.0,100
1,100.0,100
2,999.0,100
1,100.0,100
2,13.0,3
1,,100
1,,100
1,100.0,100
1,100.0,100
1,100.0,100
2,100.0,3
1,100.0,100
3,13.0,3
3,13.0,100
3,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,,3
1,100.0,100
2,55.0,5
2,100.0,3
2,13.0,5
1,100.0,100
1,100.0,100
3,13.0,3
2,100.0,5
1,100.0,100
3,100.0,3
1,100.0,100
2,100.0,3
3,13.0,100
1,,100
1,100.0,100
3,13.0,100
3,13.0,5
2,100.0,5
3,55.0,3
3,999.0,100
1,100.0,100
3,55.0,3
3,,5
1,100.0,100
2,,5
3,100.0,5
3,13.0,3
1,100.0,100
3,13.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
1,100.0,100
3,,100
3,,100
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
1,100.0,100
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,3
3,999.0,3
3,999.0,5
3,13.0,5
1,100.0,100
3,100.0,3
3,999.0,3
1,100.0,100
1,100.0,100
2,100.0,5
2,100.0,5
1,100.0,100
2,13.0,5
2,13.0,5
3,999.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,3
1,100.0,100
1,100.0,100
3,55.0,3
3,55.0,3
1,100.0,100
1,100.0,100
3,13.0,5
3,999.0,3
1,100.0,100
1,100.0,100
1,100.0,100
2,999.0,3
2,13.0,3
3,100.0,100
3,100.0,3
3,13.0,3
1,100.0,100
2,100.0,5
1,100.0,100
2,55.0,3
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,5
3,100.0,100
2,100.0,5
3,13.0,5
1,100.0,100
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,3
2,55.0,5
3,13.0,3
2,13.0,5
1,100.0,100
3,100.0,3
1,100.0,100
1,,100
1,100.0,100
2,55.0,3
1,,100
1,,100
1,100.0,100
2,,5
1,100.0,100
3,999.0,100
1,100.0,100
1,100.0,100
2,100.0,5
3,100.0,100
2,100.0,100
3,999.0,100
2,55.0,5
3,100.0,5
3,55.0,100
1,100.0,100
1,100.0,100
3,999.0,3
3,55.0,100
1,,100
3,55.0,3
1,100.0,100
3,,100
3,100.0,3
3,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,5
1,100.0,100
3,999.0,5
3,999.0,3
3,55.0,3
2,13.0,100
2,13.0,100
1,100.0,100
1,100.0,100
2,999.0,5
2,,5
1,100.0,100
3,100.0,100
1,100.0,100
3,999.0,3
3,999.0,100
3,,5
3,55.0,3
2,999.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
1,100.0,100
2,,100
1,100.0,100
2,13.0,3
1,100.0,100
1,,100
1,100.0,100
3,,5
2,13.0,5
2,13.0,3
2,999.0,5
3,55.0,3
1,100.0,100
2,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
1,100.0,100
1,100.0,100
3,100.0,3
2,,3
1,100.0,100
3,,3
3,55.0,3
2,55.0,5
2,999.0,3
2,55.0,100
1,100.0,100
3,55.0,3
1,,100
2,55.0,5
2,100.0,5
1,100.0,100
3,13.0,100
1,100.0,100
2,999.0,5
3,13.0,100
2,999.0,3
1,100.0,100
3,100.0,3
2,999.0,3
2,13.0,5
2,13.0,5
3,100.0,3
3,100.0,3
2,13.0,5
3,999.0,3
1,100.0,100
1,100.0,100
1,100.0,100
3,,5
1,,100
1,100.0,100
3,55.0,100
3,55.0,100
3,55.0,5
1,100.0,100
3,100.0,5
1,100.0,100
1,100.0,100
3,55.0,5
3,100.0,100
2,999.0,3
2,13.0,3
1,100.0,100
3,,100
1,100.0,100
1,100.0,100
2,55.0,5
3,55.0,3
1,100.0,100
1,100.0,100
3,999.0,3
3,13.0,5
1,100.0,100
1,100.0,100
3,999.0,3
1,100.0,100
2,999.0,5
3,55.0,5
1,100.0,100
1,100.0,100
2,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,,100
1,100.0,100
1,100.0,100
3,13.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,100.0,5
3,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
1,,100
3,999.0,100
3,100.0,3
3,,3
3,999.0,3
1,,100
2,13.0,100
3,55.0,100
2,55.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,100
1,100.0,100
1,,100
1,100.0,100
3,13.0,5
3,,3
1,100.0,100
2,,5
2,55.0,5
3,999.0,3
3,13.0,3
2,100.0,5
2,13.0,100
2,55.0,100
2,13.0,5
3,100.0,5
1,100.0,100
2,999.0,5
1,100.0,100
3,999.0,3
1,100.0,100
2,100.0,3
3,100.0,3
3,,3
1,100.0,100
2,999.0,5
2,55.0,100
3,55.0,3
1,100.0,100
3,999.0,5
1,100.0,100
2,100.0,5
1,100.0,100
3,13.0,100
1,100.0,100
3,55.0,3
3,100.0,5
1,100.0,100
1,100.0,100
3,100.0,100
1,100.0,100
3,,5
1,100.0,100
2,999.0,3
1,100.0,100
1,100.0,100
3,100.0,100
2,55.0,3
1,100.0,100
1,100.0,100
3,55.0,3
2,100.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,3
3,13.0,100
1,100.0,100
3,999.0,5
3,55.0,100
2,13.0,5
3,100.0,3
3,100.0,3
2,999.0,100
3,100.0,5
3,999.0,3
1,100.0,100
1,100.0,100
1,100.0,100
2,100.0,5
1,100.0,100
3,55.0,3
1,,100
1,100.0,100
1,100.0,100
3,999.0,5
3,55.0,3
1,100.0,100
3,100.0,3
1,100.0,100
1,100.0,100
3,999.0,100
2,55.0,3
2,13.0,5
1,100.0,100
3,100.0,5
1,,100
1,100.0,100
3,13.0,3
1,100.0,100
2,55.0,5
1,100.0,100
3,13.0,3
3,100.0,100
3,999.0,100
1,100.0,100
2,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,100
1,100.0,100
1,100.0,100
2,55.0,5
3,55.0,3
2,55.0,3
1,100.0,100
2,100.0,5
1,100.0,100
3,100.0,5
2,100.0,3
1,100.0,100
3,999.0,5
2,100.0,5
2,55.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,3
3,999.0,3
1,100.0,100
2,100.0,5
1,100.0,100
3,13.0,5
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,5
1,100.0,100
1,100.0,100
3,999.0,3
1,100.0,100
1,100.0,100
3,100.0,3
1,100.0,100
3,100.0,5
3,55.0,5
1,100.0,100
3,999.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,999.0,5
3,55.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,55.0,5
1,100.0,100
3,13.0,100
2,100.0,3
1,100.0,100
2,13.0,5
1,100.0,100
3,999.0,100
2,999.0,3
3,,3
2,55.0,100
3,,3
2,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,999.0,5
3,13.0,100
2,13.0,100
3,55.0,3
3,100.0,3
3,999.0,3
1,100.0,100
1,100.0,100
3,55.0,5
3,55.0,5
2,13.0,5
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,3
3,999.0,5
1,100.0,100
1,100.0,100
2,,100
1,100.0,100
3,,3
1,100.0,100
3,13.0,100
2,999.0,5
3,100.0,3
3,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,3
2,999.0,5
1,100.0,100
1,100.0,100
3,55.0,100
1,100.0,100
2,13.0,3
3,999.0,3
1,100.0,100
2,999.0,100
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,999.0,5
3,999.0,3
2,55.0,5
2,13.0,3
1,100.0,100
1,100.0,100
2,55.0,3
3,999.0,5
2,55.0,100
1,100.0,100
3,13.0,5
1,100.0,100
1,100.0,100
3,,3
1,100.0,100
1,100.0,100
2,,5
1,,100
2,100.0,3
1,100.0,100
3,100.0,5
1,100.0,100
2,999.0,3
3,55.0,5
3,13.0,100
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
1,100.0,100
2,999.0,3
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,100
3,55.0,3
1,100.0,100
3,100.0,5
2,999.0,5
2,999.0,3
1,100.0,100
2,13.0,5
1,100.0,100
1,100.0,100
3,13.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,5
1,100.0,100
1,100.0,100
3,100.0,3
2,100.0,100
1,100.0,100
2,55.0,3
1,100.0,100
3,13.0,3
2,100.0,5
3,100.0,5
2,999.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,100
2,100.0,100
1,100.0,100
2,100.0,5
2,13.0,5
3,55.0,5
1,100.0,100
2,13.0,100
2,55.0,5
1,100.0,100
1,100.0,100
3,55.0,100
1,100.0,100
2,,3
1,100.0,100
3,55.0,3
3,13.0,3
2,,3
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,5
3,13.0,100
3,999.0,3
3,999.0,3
1,,100
3,100.0,3
1,100.0,100
3,100.0,3
2,55.0,3
2,,3
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
1,100.0,100
3,13.0,3
1,,100
2,55.0,100
1,100.0,100
3,55.0,3
2,100.0,3
3,13.0,100
3,100.0,3
3,999.0,3
2,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,100
3,13.0,3
1,100.0,100
2,100.0,3
2,100.0,3
3,999.0,3
3,100.0,100
1,100.0,100
1,100.0,100
2,999.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,,100
2,999.0,5
3,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,100.0,3
2,55.0,5
3,999.0,3
3,100.0,5
3,55.0,5
1,100.0,100
1,,100
3,13.0,3
1,100.0,100
3,100.0,3
1,,100
3,13.0,5
1,100.0,100
1,,100
1,,100
2,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
3,999.0,3
3,100.0,3
1,100.0,100
3,55.0,3
2,13.0,3
2,100.0,5
1,100.0,100
1,100.0,100
1,100.0,100
3,,100
3,999.0,100
3,,3
1,100.0,100
3,100.0,100
1,100.0,100
3,999.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,999.0,5
1,100.0,100
2,13.0,5
1,100.0,100
1,100.0,100
2,100.0,100
1,100.0,100
1,100.0,100
3,55.0,3
3,13.0,100
1,100.0,100
2,100.0,3
3,999.0,100
1,100.0,100
2,999.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,999.0,5
3,55.0,100
1,100.0,100
3,999.0,100
1,100.0,100
2,100.0,3
1,100.0,100
3,,5
1,100.0,100
1,100.0,100
2,999.0,100
3,55.0,3
3,999.0,3
3,55.0,5
3,100.0,100
1,100.0,100
2,100.0,100
1,100.0,100
3,,3
3,100.0,100
3,55.0,100
1,100.0,100
3,100.0,5
2,13.0,100
1,100.0,100
1,100.0,100
3,999.0,5
3,100.0,5
1,100.0,100
2,,3
3,999.0,3
3,13.0,3
2,999.0,5
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
2,13.0,5
2,,3
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
2,55.0,5
1,100.0,100
1,100.0,100
3,55.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,5
2,13.0,5
3,13.0,3
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
1,100.0,100
1,100.0,100
2,100.0,5
3,999.0,100
1,100.0,100
3,100.0,5
3,999.0,3
2,13.0,3
1,100.0,100
1,100.0,100
3,100.0,3
1,100.0,100
1,100.0,100
2,999.0,100
2,999.0,100
3,100.0,100
2,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,5
3,999.0,3
1,100.0,100
1,100.0,100
2,55.0,5
3,999.0,3
3,,100
2,13.0,5
1,100.0,100
2,55.0,100
3,55.0,100
1,100.0,100
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,3
3,13.0,3
3,999.0,5
1,100.0,100
3,999.0,5
3,999.0,5
3,55.0,100
2,100.0,5
1,100.0,100
2,55.0,5
1,100.0,100
1,100.0,100
1,100.0,100
2,55.0,100
2,999.0,3
1,,100
3,13.0,3
3,55.0,3
1,100.0,100
3,55.0,3
3,13.0,100
1,,100
3,13.0,100
3,55.0,100
3,999.0,3
2,,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,100
1,100.0,100
3,999.0,3
3,999.0,3
1,100.0,100
3,999.0,5
3,100.0,3
1,100.0,100
3,55.0,3
3,13.0,5
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,5
1,100.0,100
1,100.0,100
2,100.0,100
3,100.0,3
1,100.0,100
3,55.0,5
1,100.0,100
1,100.0,100
3,55.0,100
2,999.0,5
2,55.0,3
3,13.0,100
2,55.0,3
3,55.0,3
3,100.0,3
3,55.0,5
1,100.0,100
2,55.0,5
3,100.0,5
1,100.0,100
3,999.0,3
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
2,13.0,3
1,100.0,100
3,,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,3
3,55.0,5
1,100.0,100
3,13.0,5
1,100.0,100
2,999.0,3
3,55.0,3
1,100.0,100
3,999.0,3
1,100.0,100
1,100.0,100
1,,100
2,999.0,100
1,100.0,100
2,,5
2,999.0,5
2,,5
1,100.0,100
3,55.0,100
3,999.0,3
1,100.0,100
3,100.0,100
1,100.0,100
2,999.0,5
3,100.0,3
1,100.0,100
1,,100
1,100.0,100
3,55.0,3
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,3
3,100.0,3
2,999.0,5
1,100.0,100
1,100.0,100
3,13.0,3
3,55.0,100
2,13.0,5
2,999.0,5
3,999.0,3
1,100.0,100
2,,5
1,,100
1,,100
1,100.0,100
2,55.0,3
3,100.0,5
3,55.0,5
3,100.0,3
2,,5
2,,100
3,55.0,3
3,13.0,100
3,999.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,5
1,100.0,100
1,,100
1,100.0,100
1,100.0,100
3,999.0,3
2,55.0,3
3,13.0,3
1,100.0,100
3,,100
2,999.0,100
2,55.0,5
3,,5
1,100.0,100
1,100.0,100
3,100.0,5
3,55.0,5
3,999.0,3
3,,100
1,100.0,100
1,100.0,100
3,13.0,3
2,13.0,3
1,100.0,100
3,999.0,3
2,13.0,5
2,13.0,5
1,100.0,100
3,55.0,3
1,,100
2,999.0,3
1,100.0,100
2,100.0,100
3,999.0,5
1,100.0,100
2,999.0,5
2,999.0,3
1,100.0,100
1,100.0,100
2,999.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,,100
1,100.0,100
3,999.0,5
1,100.0,100
3,,3
1,100.0,100
3,999.0,5
1,100.0,100
2,55.0,100
1,100.0,100
2,13.0,3
2,,3
1,100.0,100
2,55.0,5
1,100.0,100
2,999.0,5
3,13.0,3
3,100.0,100
1,100.0,100
2,,5
1,100.0,100
3,999.0,3
3,999.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,5
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,100
2,13.0,5
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,5
3,999.0,3
3,13.0,100
3,100.0,3
1,100.0,100
1,100.0,100
2,100.0,100
1,100.0,100
1,100.0,100
3,999.0,3
1,100.0,100
3,100.0,3
2,13.0,5
2,999.0,3
1,100.0,100
1,100.0,100
2,,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,3
2,999.0,3
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
1,100.0,100
3,55.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,5
1,100.0,100
2,13.0,5
1,100.0,100
2,55.0,5
1,100.0,100
2,100.0,100
3,55.0,100
2,100.0,5
1,100.0,100
1,100.0,100
1,,100
3,13.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,,100
2,13.0,100
3,55.0,3
2,55.0,3
3,999.0,5
3,,3
1,100.0,100
3,55.0,3
3,55.0,3
1,100.0,100
2,,100
3,999.0,3
2,999.0,5
1,100.0,100
1,100.0,100
3,13.0,3
1,,100
1,,100
2,55.0,3
3,13.0,3
2,100.0,3
3,100.0,3
1,100.0,100
2,999.0,100
1,100.0,100
3,100.0,100
1,100.0,100
3,55.0,5
1,,100
3,999.0,5
3,100.0,3
1,100.0,100
2,100.0,5
1,100.0,100
3,13.0,3
3,,3
2,100.0,3
1,100.0,100
3,55.0,100
3,999.0,3
2,55.0,5
3,55.0,3
1,100.0,100
2,55.0,100
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
1,,100
1,100.0,100
2,100.0,5
2,100.0,3
1,,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,5
2,999.0,3
3,13.0,3
2,13.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,100
2,999.0,3
1,,100
1,100.0,100
2,100.0,100
2,13.0,5
3,100.0,3
1,100.0,100
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,5
2,999.0,5
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
2,55.0,3
1,100.0,100
3,100.0,5
1,100.0,100
2,999.0,3
3,13.0,3
3,55.0,3
1,100.0,100
1,100.0,100
1,100.0,100
2,55.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,,3
2,100.0,3
3,55.0,3
1,100.0,100
3,55.0,3
1,100.0,100
2,999.0,3
1,100.0,100
3,55.0,100
3,13.0,5
3,100.0,3
3,999.0,3
2,13.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,5
2,999.0,5
3,13.0,3
1,100.0,100
3,13.0,100
1,100.0,100
3,55.0,3
3,,5
2,100.0,5
3,55.0,5
3,55.0,3
1,100.0,100
3,13.0,100
1,100.0,100
3,,3
2,999.0,5
1,,100
3,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
2,55.0,5
1,100.0,100
1,,100
1,100.0,100
3,999.0,5
3,55.0,5
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,5
1,100.0,100
1,,100
1,100.0,100
3,999.0,3
3,100.0,5
3,13.0,3
1,100.0,100
1,100.0,100
2,,3
1,,100
2,100.0,3
2,999.0,5
1,100.0,100
2,100.0,5
2,,3
3,,100
2,999.0,5
3,13.0,100
2,55.0,3
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,5
1,,100
1,,100
1,,100
1,100.0,100
1,100.0,100
2,100.0,5
1,100.0,100
2,55.0,100
1,100.0,100
1,100.0,100
2,100.0,3
1,100.0,100
3,55.0,3
3,100.0,3
3,13.0,3
1,100.0,100
1,100.0,100
3,13.0,100
2,55.0,5
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,5
3,55.0,100
3,999.0,5
3,55.0,5
2,,5
2,,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
1,,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,5
1,100.0,100
1,100.0,100
3,999.0,3
3,13.0,3
3,55.0,100
3,13.0,100
3,13.0,100
2,13.0,3
3,100.0,3
3,13.0,5
1,100.0,100
3,13.0,3
1,100.0,100
2,999.0,3
1,100.0,100
3,,3
1,100.0,100
2,100.0,100
3,55.0,3
2,13.0,5
2,100.0,5
3,13.0,3
3,999.0,5
2,55.0,5
3,13.0,100
1,100.0,100
1,100.0,100
3,13.0,5
1,100.0,100
1,100.0,100
1,100.0,100
3,,3
3,999.0,100
1,100.0,100
3,100.0,3
3,55.0,100
2,999.0,3
1,100.0,100
1,100.0,100
2,999.0,100
1,100.0,100
1,,100
3,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
1,100.0,100
2,100.0,5
3,55.0,3
1,100.0,100
2,55.0,100
1,100.0,100
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,55.0,5
2,13.0,100
2,13.0,100
2,55.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
1,100.0,100
2,13.0,3
2,100.0,5
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,100
3,999.0,100
1,100.0,100
3,999.0,5
1,100.0,100
1,100.0,100
2,100.0,5
3,55.0,5
1,100.0,100
3,13.0,100
2,100.0,3
1,100.0,100
1,100.0,100
2,999.0,5
3,,3
2,999.0,5
1,100.0,100
1,100.0,100
3,13.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,3
1,100.0,100
1,100.0,100
3,999.0,5
1,100.0,100
3,999.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,100
3,999.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,5
1,100.0,100
3,13.0,3
1,100.0,100
3,13.0,5
3,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
1,100.0,100
1,100.0,100
3,13.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,100.0,100
3,,3
2,55.0,5
1,100.0,100
2,,5
3,999.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,100
1,100.0,100
1,100.0,100
2,,100
3,13.0,3
1,100.0,100
1,100.0,100
3,100.0,5
1,100.0,100
3,999.0,3
3,100.0,3
1,100.0,100
3,999.0,3
3,13.0,5
1,100.0,100
3,100.0,100
3,55.0,3
1,100.0,100
3,999.0,5
2,100.0,100
3,100.0,3
1,100.0,100
2,999.0,5
1,100.0,100
3,100.0,3
2,13.0,5
2,55.0,5
1,100.0,100
3,100.0,5
1,100.0,100
1,100.0,100
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,,5
1,100.0,100
2,55.0,100
1,100.0,100
3,100.0,3
1,100.0,100
3,55.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,999.0,5
1,100.0,100
3,,3
1,100.0,100
1,100.0,100
3,13.0,100
2,13.0,100
2,999.0,100
1,100.0,100
3,55.0,3
1,100.0,100
1,100.0,100
3,100.0,3
2,100.0,100
2,999.0,100
3,13.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,,100
3,999.0,3
1,100.0,100
1,100.0,100
2,13.0,5
3,100.0,3
3,999.0,3
1,100.0,100
1,,100
1,100.0,100
1,100.0,100
1,,100
1,100.0,100
1,100.0,100
2,999.0,3
1,,100
3,100.0,5
3,13.0,100
1,100.0,100
3,999.0,3
1,100.0,100
1,100.0,100
2,999.0,5
1,100.0,100
3,55.0,3
2,100.0,5
3,13.0,3
1,100.0,100
3,13.0,3
3,,100
1,100.0,100
3,100.0,5
2,55.0,3
1,100.0,100
3,,3
2,999.0,5
3,999.0,5
3,100.0,3
1,100.0,100
3,,3
3,999.0,100
1,100.0,100
1,100.0,100
3,100.0,3
3,100.0,3
1,100.0,100
1,100.0,100
3,55.0,5
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,3
2,55.0,5
1,100.0,100
1,100.0,100
2,13.0,5
1,100.0,100
2,100.0,100
1,100.0,100
1,,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,3
1,100.0,100
3,999.0,5
3,,5
3,100.0,3
1,100.0,100
3,999.0,3
1,100.0,100
2,,100
1,100.0,100
3,999.0,100
3,,100
1,100.0,100
1,,100
2,999.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,5
3,13.0,100
2,100.0,100
3,55.0,3
2,100.0,5
2,,3
2,55.0,5
2,55.0,5
1,100.0,100
3,13.0,3
2,55.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,55.0,5
3,13.0,3
3,999.0,5
1,100.0,100
2,13.0,100
1,100.0,100
2,100.0,5
3,100.0,100
3,999.0,5
1,100.0,100
3,55.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,999.0,100
3,55.0,5
3,100.0,100
2,55.0,3
1,100.0,100
3,100.0,100
3,999.0,5
1,100.0,100
3,999.0,100
1,100.0,100
1,,100
3,55.0,3
1,100.0,100
3,999.0,3
3,,100
3,13.0,5
1,100.0,100
3,100.0,3
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,5
1,,100
3,55.0,100
3,999.0,3
2,55.0,3
1,100.0,100
2,999.0,100
1,100.0,100
3,,3
2,,5
3,,3
3,13.0,100
1,100.0,100
2,999.0,5
1,100.0,100
2,55.0,100
1,100.0,100
2,55.0,5
3,999.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
3,100.0,100
2,,5
3,100.0,3
1,100.0,100
2,55.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,100.0,5
1,100.0,100
3,55.0,5
1,100.0,100
1,100.0,100
3,55.0,3
1,100.0,100
2,100.0,5
3,55.0,3
1,100.0,100
1,100.0,100
3,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,100.0,5
1,100.0,100
1,100.0,100
3,55.0,5
2,55.0,3
1,100.0,100
2,,3
1,100.0,100
1,100.0,100
3,999.0,3
1,100.0,100
1,100.0,100
1,100.0,100
1,100.0,100
2,13.0,5
2,100.0,5
1,100.0,100
2,13.0,5
2,55.0,5
3,100.0,100
2,55.0,3
