A,B,C
2,74,120
31,555,120
2,3,75
2,555,120
31,145,120
45,3,24
2,3,120
2,145,24
45,3,75
2,145,120
31,74,75
2,145,24
2,3,88
45,74,88
31,3,75
31,74,75
2,555,120
45,3,24
31,74,24
2,145,75
45,145,75
31,74,24
2,74,88
2,74,120
2,74,75
2,145,88
2,3,120
45,3,24
2,74,120
2,3,88
45,145,120
2,3,88
2,555,120
31,145,24
31,555,75
2,145,120
2,74,75
31,74,75
2,74,120
31,145,75
31,74,75
2,145,24
31,3,75
45,145,24
31,74,75
31,145,88
31,74,24
31,3,24
31,555,75
2,3,24
2,3,75
2,145,120
2,74,75
2,3,120
2,3,88
45,74,75
2,555,75
45,145,88
31,74,24
45,555,75
45,3,88
2,3,120
2,3,75
31,555,88
45,74,88
2,74,120
31,74,24
2,145,88
2,145,120
31,145,24
45,3,120
31,555,88
31,3,88
31,145,75
45,555,24
45,145,75
2,145,120
2,3,75
31,555,24
45,3,75
2,74,120
45,3,88
31,3,24
45,3,88
31,555,120
2,3,120
31,74,75
31,3,24
2,3,24
31,74,24
45,3,120
2,555,120
31,145,120
45,145,24
2,74,88
2,145,75
2,145,24
2,74,120
45,145,24
45,3,88
45,3,75
2,3,120
45,3,75
31,74,24
2,74,75
45,3,120
45,145,75
31,555,75
31,74,88
2,145,75
45,3,120
45,145,88
45,555,75
2,3,75
31,3,75
2,3,88
45,3,120
31,74,88
31,3,75
31,555,88
2,145,120
2,555,120
45,145,88
31,555,75
2,555,120
45,145,120
31,3,75
45,145,120
45,3,120
2,3,88
2,555,120
31,74,24
2,145,120
31,145,75
2,555,120
31,555,24
31,74,75
31,74,75
31,555,88
31,3,88
31,74,75
31,145,24
2,145,120
45,3,75
45,145,88
31,74,88
31,555,75
2,3,88
2,3,120
31,74,120
31,555,24
31,74,24
2,74,24
31,555,88
31,555,75
31,74,120
2,145,120
31,74,24
31,555,120
31,74,75
31,555,75
31,3,24
2,145,120
31,74,75
31,145,24
31,555,24
45,145,88
2,555,120
45,555,120
2,74,88
45,145,88
2,3,120
31,145,120
2,145,88
45,145,120
31,555,24
45,3,24
2,3,75
31,3,75
31,555,75
45,3,75
2,3,88
31,3,24
31,3,88
45,145,88
2,74,88
45,145,120
45,3,88
45,3,120
31,3,75
31,145,75
2,3,24
31,74,24
31,74,88
2,555,75
31,555,24
2,145,75
45,145,88
45,555,120
45,145,75
45,145,24
2,145,88
45,3,88
31,74,75
45,3,88
31,74,24
2,74,75
2,3,75
31,555,75
31,145,88
31,3,75
2,145,120
2,74,88
31,3,75
2,3,88
31,74,88
31,145,24
31,145,120
2,74,120
2,555,88
31,555,24
2,3,24
2,145,75
31,74,88
2,145,75
31,555,88
2,145,75
31,3,75
45,3,24
31,555,75
31,555,88
31,145,24
31,555,75
31,555,24
31,3,88
31,74,75
31,3,120
31,3,88
2,74,88
45,145,88
31,555,24
31,74,75
31,145,24
45,3,88
45,555,75
31,3,88
45,145,88
2,3,120
2,74,120
31,74,24
31,555,75
31,145,75
31,3,24
45,3,88
2,3,24
31,74,24
31,555,24
31,555,120
31,555,24
2,555,88
31,74,75
2,145,88
2,74,88
31,3,24
2,145,120
2,74,120
2,555,75
2,145,24
2,3,120
31,555,88
2,555,75
2,145,120
45,145,88
31,555,75
45,3,120
31,74,75
2,555,24
2,555,120
31,74,120
2,3,88
2,145,75
2,3,88
31,555,120
2,74,75
45,3,24
45,145,75
31,145,75
45,145,88
31,3,75
31,555,24
2,74,120
2,555,120
45,74,120
45,74,88
2,145,75
31,555,24
31,74,24
2,74,75
45,145,75
31,555,24
31,555,24
31,74,88
45,3,24
45,145,88
45,145,24
31,3,88
2,145,75
2,555,75
2,555,120
2,145,120
2,145,88
45,3,120
2,555,75
2,74,75
31,3,120
2,74,88
31,74,24
31,555,120
31,74,88
45,3,24
31,555,75
2,74,24
45,145,120
31,3,24
45,3,75
2,74,120
31,555,75
2,145,88
2,74,120
45,145,24
31,145,24
45,3,75
2,555,120
31,74,88
45,3,24
31,555,24
2,3,120
2,74,120
45,145,24
31,555,88
31,74,120
2,3,88
31,145,88
45,145,88
45,3,75
45,145,24
31,555,24
2,555,88
2,145,120
31,145,24
31,555,88
45,74,88
45,3,88
2,555,120
45,145,88
2,145,120
31,145,24
31,74,24
45,74,88
31,74,75
31,555,24
31,555,75
45,74,120
2,3,88
2,145,88
31,555,75
31,74,88
45,145,88
31,3,88
2,145,88
2,145,88
31,74,24
2,555,120
31,3,24
2,74,120
31,3,120
45,555,88
2,74,24
2,145,88
2,74,75
31,3,24
2,3,120
2,3,120
31,74,24
2,3,88
2,145,120
31,74,24
45,145,88
31,3,24
31,555,75
45,74,75
2,74,75
31,145,75
31,3,75
2,3,88
31,3,24
31,145,75
2,145,24
31,555,24
2,145,75
31,555,24
2,555,120
31,145,24
45,3,88
2,3,24
2,3,88
31,555,88
2,555,120
2,145,120
31,555,24
31,555,24
2,145,88
2,3,120
2,145,88
2,145,120
45,145,75
45,74,88
45,3,24
31,74,75
2,74,120
2,74,75
45,145,24
2,145,120
45,3,75
45,3,88
31,3,24
2,3,120
2,555,75
31,145,24
2,145,120
2,3,88
2,3,24
2,555,88
31,3,88
2,74,75
45,145,75
45,145,75
31,3,120
45,145,88
2,145,75
2,3,120
2,145,120
2,74,75
31,555,120
31,74,120
2,145,88
31,555,24
31,3,24
45,3,120
2,3,75
2,3,120
45,145,88
31,555,75
31,74,75
2,3,120
31,74,88
2,3,24
31,555,88
31,74,24
45,145,24
31,3,88
2,145,88
45,3,88
45,3,120
45,3,75
31,74,24
45,145,88
31,3,24
31,74,88
31,74,88
31,74,75
31,74,75
31,3,120
45,145,88
31,3,75
2,145,120
2,145,75
45,74,75
2,145,24
2,555,24
2,145,88
2,555,120
45,3,24
45,3,120
31,555,120
2,555,24
45,145,120
2,3,120
2,145,120
31,145,75
31,555,75
45,74,75
2,145,88
45,3,120
2,3,88
2,3,24
31,74,24
45,145,120
31,74,88
45,145,88
2,145,88
2,74,88
31,145,24
2,145,120
45,145,88
45,145,88
45,74,88
2,3,75
31,74,24
45,3,24
45,74,120
2,555,88
31,74,75
2,145,120
31,145,24
2,3,120
31,3,24
2,555,120
31,555,120
31,74,75
31,145,24
31,74,88
2,74,75
45,145,120
2,3,120
31,3,120
45,145,88
2,145,24
31,74,88
45,3,120
31,145,24
2,145,88
2,74,88
45,145,75
31,3,88
31,145,24
45,145,24
31,555,24
2,3,120
31,74,88
31,74,24
2,555,88
45,3,120
2,555,120
45,3,24
31,74,75
2,555,75
45,145,75
2,145,75
31,74,120
31,145,88
2,3,88
2,145,120
31,74,120
2,3,120
45,3,75
31,74,75
2,145,120
2,3,88
2,3,120
31,74,88
2,555,75
31,555,120
45,74,75
2,74,120
45,3,120
45,145,120
31,555,24
31,3,24
45,145,75
2,3,88
2,145,88
2,555,120
31,3,24
2,3,120
2,145,24
45,145,24
31,145,24
45,3,88
31,555,75
2,3,120
31,555,24
2,555,24
2,3,24
2,145,88
2,3,88
45,145,24
31,74,24
31,3,88
2,3,120
45,145,88
31,74,75
2,3,120
2,145,24
45,145,24
2,74,88
45,145,75
31,555,88
2,145,75
2,74,75
2,3,24
2,74,24
2,74,88
2,74,75
45,145,88
2,3,88
31,3,24
45,3,88
31,145,75
45,145,75
31,3,24
45,145,88
31,555,88
45,145,88
2,145,75
31,145,24
2,145,88
31,555,75
31,555,120
31,555,75
45,3,24
2,555,88
31,3,24
45,145,24
2,74,88
31,145,24
45,555,24
45,145,88
31,555,120
2,74,88
2,3,24
2,3,24
45,3,24
45,145,75
31,3,88
2,555,88
31,145,75
2,3,88
31,145,24
45,145,88
31,74,24
31,145,88
45,3,24
31,555,24
2,145,120
2,145,88
2,74,75
31,145,120
2,3,88
2,555,120
31,555,75
2,3,75
31,145,24
31,74,24
2,74,120
2,145,120
2,555,88
2,555,120
31,555,24
45,74,120
45,145,75
45,3,75
2,555,88
2,3,88
2,74,120
45,555,120
31,555,24
45,145,120
45,145,24
31,555,88
45,145,75
31,145,24
31,74,120
31,145,75
45,3,120
45,145,24
31,555,75
45,145,120
2,74,88
31,555,24
31,3,88
2,145,88
45,3,24
2,145,120
31,3,24
31,145,88
2,145,120
2,555,88
31,145,75
2,555,120
2,74,24
2,3,120
31,74,88
31,145,24
2,555,88
31,555,75
45,145,88
31,3,24
2,74,88
2,555,75
45,145,88
31,74,24
45,555,75
2,3,120
31,145,24
31,145,75
31,555,75
2,555,75
31,555,24
2,555,75
2,145,88
45,3,88
2,74,120
2,145,24
2,3,120
2,3,24
45,555,120
2,74,120
2,145,75
45,145,88
2,145,75
45,3,88
2,3,88
31,555,75
31,74,24
2,3,75
31,3,24
2,3,120
2,74,75
2,74,24
45,3,75
45,3,75
31,555,75
45,145,88
45,3,120
31,145,75
31,145,88
2,74,88
2,3,75
2,3,75
31,555,88
31,74,88
2,145,120
2,555,120
45,145,120
31,74,24
31,555,24
31,3,75
2,145,88
2,74,75
31,74,24
31,3,24
45,3,75
2,3,120
2,3,120
2,555,120
45,3,88
31,145,88
2,145,88
31,74,24
31,145,75
31,74,88
45,3,120
31,555,88
2,74,120
45,555,120
31,145,120
45,3,24
2,74,75
31,3,75
2,74,120
2,555,75
31,555,88
45,145,75
45,74,88
45,145,120
31,555,24
2,3,24
2,74,120
31,3,120
45,555,88
31,145,75
31,145,88
31,145,88
2,74,120
31,555,88
2,555,88
45,145,88
31,555,24
2,555,120
2,145,88
31,145,75
2,74,88
31,3,88
31,555,120
31,145,75
2,3,88
2,145,88
31,74,75
45,145,75
2,3,75
31,74,88
45,145,24
2,3,120
45,3,120
31,74,75
31,145,24
2,145,120
2,74,75
31,3,24
31,555,88
45,145,88
2,145,120
2,74,120
2,145,88
31,145,24
2,555,88
2,3,120
45,3,75
31,145,24
45,74,88
45,145,120
2,74,75
2,145,120
45,145,88
31,74,88
31,3,75
31,74,88
31,74,75
2,555,120
31,3,75
45,555,120
31,74,24
2,555,88
45,145,24
2,145,88
31,555,24
31,555,88
31,145,88
31,145,24
2,3,24
31,3,120
31,555,24
31,3,24
2,3,120
2,145,88
2,555,120
45,3,24
2,555,120
31,3,75
31,555,75
31,555,88
45,145,75
31,74,75
2,555,24
2,145,120
2,555,120
31,74,88
45,145,24
31,74,24
31,3,75
2,3,88
31,74,24
45,3,24
31,145,88
2,555,120
2,74,120
2,3,75
2,145,88
2,3,120
31,145,24
31,555,24
31,145,75
2,555,120
31,74,24
2,555,75
31,3,75
45,145,24
2,145,24
31,74,75
31,74,88
45,145,120
31,3,88
2,3,120
2,555,120
45,3,88
2,3,75
45,145,120
31,145,88
31,145,75
45,74,120
31,555,24
31,145,24
31,3,24
2,3,24
31,555,24
31,555,88
2,3,120
2,3,88
45,145,75
31,555,88
2,74,120
45,3,75
45,3,88
2,3,120
45,3,88
45,555,24
2,3,75
2,145,24
45,555,24
31,74,24
31,555,24
45,145,75
2,145,120
45,145,88
31,145,120
31,3,24
31,3,75
2,145,120
45,145,75
2,555,24
31,74,88
45,555,88
31,3,24
31,3,24
2,145,75
31,74,24
45,3,24
45,145,24
45,3,88
31,555,24
45,145,120
31,74,75
2,145,120
2,145,75
31,74,24
31,145,24
31,3,75
2,74,120
2,74,88
31,74,75
2,145,88
2,3,120
31,3,75
31,3,75
2,74,75
31,555,75
2,3,24
31,74,24
31,555,24
31,145,88
2,145,120
2,555,88
31,74,24
2,145,120
2,555,88
31,74,75
31,145,24
31,74,24
2,555,88
2,3,88
2,74,120
31,555,75
2,74,75
45,74,75
2,145,120
2,74,120
2,3,88
31,3,75
31,74,75
2,145,88
2,145,88
2,74,88
45,145,24
2,3,75
31,145,75
2,555,24
2,555,120
45,3,75
45,145,75
2,3,75
2,145,88
31,3,75
31,555,75
2,74,120
2,74,120
2,3,88
45,3,88
31,74,75
31,74,88
45,3,120
31,555,75
31,74,120
31,555,120
31,555,88
31,555,24
31,74,88
2,145,88
2,555,88
2,3,120
2,145,120
2,145,24
31,555,120
45,555,88
2,555,120
2,74,120
2,555,120
31,3,88
2,555,88
45,145,88
31,555,24
2,555,75
31,3,75
31,555,24
31,74,88
45,3,120
31,555,120
45,3,120
2,3,88
2,145,88
31,3,88
2,74,120
2,74,120
45,3,120
45,145,75
31,555,24
2,145,120
31,74,88
31,555,120
31,555,75
2,3,88
31,555,88
45,3,88
31,555,88
31,74,24
31,74,24
31,145,24
31,3,75
2,555,120
31,555,24
2,555,120
31,3,75
31,555,88
45,3,120
45,555,75
2,74,24
31,74,24
2,3,120
45,3,88
2,145,120
45,145,75
2,555,120
31,145,75
31,74,24
31,145,24
31,74,75
2,555,120
2,3,120
2,555,88
45,3,88
2,555,24
2,3,120
2,555,75
45,555,88
31,3,24
31,74,24
45,145,120
2,3,88
31,74,24
31,74,75
31,145,24
31,74,24
45,145,120
2,145,88
31,3,24
2,145,120
31,74,24
2,3,120
31,555,75
31,145,88
31,74,75
2,145,88
45,145,88
45,3,88
31,555,75
45,145,24
45,3,88
2,555,88
31,3,75
2,145,75
2,145,88
45,145,120
31,555,24
2,3,120
31,74,24
45,3,120
31,555,120
2,555,88
45,145,24
2,74,75
45,145,75
2,145,88
31,74,75
31,74,75
2,3,24
2,145,120
31,74,75
45,3,120
31,145,75
2,74,120
2,145,120
2,3,120
2,3,88
2,145,24
2,3,75
2,74,88
2,3,120
2,145,120
2,74,120
2,3,120
31,145,75
31,74,75
31,555,75
2,3,75
31,3,75
45,3,88
45,145,88
31,145,88
31,74,24
31,555,24
2,3,75
31,3,24
2,145,88
31,3,75
2,145,24
45,3,88
31,145,88
2,3,88
45,74,24
45,3,24
45,145,120
45,3,75
2,145,120
2,145,24
2,74,88
2,3,120
31,555,75
31,74,75
2,555,120
31,74,24
45,145,120
2,145,120
31,145,75
2,74,88
31,145,24
31,555,75
2,3,120
45,3,24
31,145,88
31,145,24
45,3,120
45,145,88
31,555,75
31,74,75
2,555,120
45,3,88
31,145,88
31,74,24
31,74,75
2,74,120
31,3,24
31,555,88
45,3,88
2,145,24
45,145,75
31,74,88
2,3,120
2,74,120
2,74,88
31,555,88
2,555,24
2,145,120
2,145,88
2,145,88
31,3,24
31,74,75
31,555,75
2,74,88
2,145,88
31,145,120
31,3,75
45,555,88
45,74,24
45,3,120
2,145,88
31,145,24
2,555,88
31,145,24
2,555,75
31,3,24
31,555,88
31,74,75
31,3,75
31,3,120
31,555,75
45,555,88
2,555,120
31,74,88
45,145,24
31,555,75
45,3,75
2,3,88
31,555,24
31,3,24
2,3,75
45,145,24
31,74,75
2,145,88
31,145,120
2,74,120
45,3,24
45,145,75
31,145,24
45,145,24
2,145,75
45,145,120
2,74,75
45,74,88
31,3,75
2,145,120
45,3,24
31,555,88
2,145,75
45,3,88
2,555,120
45,145,88
45,555,120
45,145,24
31,555,24
31,145,75
31,74,120
31,74,24
45,145,88
31,555,120
31,74,75
31,3,24
31,3,24
45,74,24
45,555,24
2,145,88
45,145,120
31,74,88
2,145,75
2,555,75
45,3,75
2,145,120
31,555,75
31,3,120
2,145,120
2,555,88
2,3,88
31,3,88
45,3,75
2,74,88
2,145,75
45,145,88
31,145,24
31,74,88
31,555,24
31,3,75
2,145,75
31,555,24
31,74,75
31,74,24
2,555,120
31,3,75
31,3,120
45,3,24
31,555,75
31,74,24
31,74,88
31,145,88
31,74,24
2,555,88
2,3,120
31,555,24
31,555,75
2,74,24
45,3,88
2,145,120
31,145,75
31,145,24
31,74,120
2,3,75
2,3,88
2,3,75
2,3,88
45,3,88
2,3,24
2,145,120
31,555,88
31,145,88
45,74,75
2,3,88
2,555,75
2,145,88
45,555,88
31,145,24
2,3,88
31,74,24
31,3,24
45,3,24
31,145,75
2,74,88
2,74,75
31,555,75
31,145,88
2,145,24
2,74,88
2,145,120
31,555,75
45,145,24
2,555,75
2,145,120
2,555,120
31,74,24
31,3,88
2,145,120
2,145,88
2,3,120
2,3,88
2,555,88
2,74,88
31,555,24
2,74,88
2,74,24
2,555,120
2,3,120
31,3,120
2,74,88
31,74,24
2,74,24
45,145,88
45,3,88
31,555,24
31,555,75
31,74,24
45,3,120
31,555,24
31,145,75
2,145,88
2,145,75
45,145,88
31,3,75
31,74,24
2,555,120
2,145,120
2,74,120
31,74,88
31,555,24
2,3,24
45,3,88
2,3,120
45,3,120
31,74,24
2,3,88
2,74,120
2,3,120
2,555,120
2,555,75
31,555,75
31,3,88
45,145,24
2,145,75
2,145,75
2,555,88
2,555,120
2,74,75
2,555,75
31,555,75
31,145,75
45,3,120
2,3,88
45,3,75
31,145,88
2,145,88
31,555,75
2,555,88
31,555,24
2,74,24
31,555,24
31,3,24
2,145,24
2,74,88
31,555,24
31,555,88
31,145,88
31,555,88
31,74,75
2,555,88
2,555,120
31,74,88
31,74,88
2,3,120
45,3,88
45,3,75
2,555,88
31,3,75
2,145,120
31,555,24
2,145,120
2,145,120
2,3,120
2,145,88
45,145,24
2,3,120
2,555,24
31,555,24
2,74,88
45,145,75
2,145,88
45,3,75
31,3,24
31,555,75
45,145,24
31,555,24
2,3,120
2,74,75
2,555,24
2,555,88
45,555,88
45,3,24
2,3,75
31,555,75
45,145,75
31,3,88
31,145,24
2,3,88
2,3,120
31,555,24
31,74,88
31,555,24
45,3,88
2,74,120
45,3,88
31,3,24
31,555,75
31,555,120
45,555,24
31,555,75
31,3,24
2,74,120
45,3,88
31,555,24
31,3,24
2,74,88
2,145,75
45,145,120
2,3,75
2,145,120
2,145,75
31,3,24
31,3,120
45,3,24
2,3,120
2,74,24
2,74,120
31,145,24
45,3,75
31,3,120
2,555,120
45,145,88
2,145,24
2,3,88
2,3,24
31,555,75
31,145,24
2,555,120
2,74,120
2,3,88
31,555,120
2,74,120
31,145,75
31,74,24
31,3,24
2,3,24
31,555,24
2,3,120
31,3,75
31,3,88
2,145,120
31,74,88
31,145,75
45,145,75
31,74,120
2,3,88
31,74,88
45,74,120
31,145,24
45,145,75
31,74,24
2,145,120
31,555,88
31,555,24
2,3,120
2,3,75
2,3,75
2,3,120
31,74,24
2,145,120
2,145,75
31,145,75
2,3,75
45,74,120
2,3,120
2,555,75
2,145,88
2,145,88
45,3,120
31,3,24
2,3,120
31,555,24
31,555,88
45,145,88
31,74,24
2,145,120
31,74,88
31,3,75
2,145,88
2,74,24
2,3,75
45,145,75
2,74,120
31,74,24
2,555,120
31,555,120
2,3,120
45,74,88
31,555,75
2,555,120
31,555,24
2,145,120
2,145,120
31,555,24
2,3,75
31,555,120
2,145,120
2,74,120
2,145,75
2,74,75
45,145,88
2,74,120
31,74,24
31,74,24
2,555,75
2,3,24
2,74,88
31,145,24
2,555,88
45,145,88
31,3,75
31,3,75
45,74,88
31,74,75
31,74,24
31,3,88
2,74,120
2,3,88
31,3,75
31,74,120
45,3,88
31,3,75
45,145,88
31,555,24
2,3,88
31,145,75
2,74,75
31,555,88
31,3,24
2,555,75
2,145,120
45,3,24
2,3,75
31,74,75
2,145,88
31,74,24
2,555,120
2,3,24
31,145,120
2,145,88
45,3,88
2,145,88
31,74,88
31,555,24
2,3,88
31,145,24
45,145,88
2,555,120
2,3,88
31,74,24
31,74,24
45,145,24
31,555,88
2,74,120
45,145,88
31,3,88
45,145,75
31,145,24
2,74,24
2,3,88
2,74,120
31,145,24
31,555,24
2,74,88
2,74,88
31,74,75
2,145,88
2,3,88
31,74,88
31,145,75
31,555,75
31,74,75
2,3,88
31,74,75
2,3,120
2,145,75
2,555,120
2,145,75
45,145,88
45,3,75
31,74,88
2,74,120
31,3,24
2,3,120
45,3,88
2,145,88
2,74,120
31,555,24
31,145,75
31,74,24
2,3,120
45,3,88
2,555,120
2,145,120
31,74,24
31,74,24
45,3,88
31,3,24
2,555,88
31,3,120
31,555,75
2,145,88
31,145,24
45,145,75
2,145,75
2,145,75
2,145,88
31,555,88
31,74,75
31,555,24
31,3,75
31,555,24
2,3,88
2,74,88
2,3,88
31,555,88
45,3,88
2,145,75
2,555,120
31,3,75
45,3,88
31,145,24
31,3,75
31,74,24
2,145,24
31,145,88
45,3,120
45,145,120
31,74,75
31,555,75
2,3,88
2,555,120
31,74,24
2,74,88
45,3,120
2,145,24
2,3,88
31,555,24
2,3,75
31,3,24
2,74,24
2,74,120
2,74,24
2,3,24
31,145,88
31,145,120
31,145,24
2,555,75
31,74,120
45,145,88
45,3,120
45,3,88
45,3,88
31,74,75
2,74,75
2,3,88
45,3,88
31,555,24
45,3,120
31,555,120
2,145,75
45,74,24
2,74,120
2,145,120
2,145,88
45,145,75
2,145,24
45,3,88
45,3,24
2,74,75
45,3,88
31,555,88
2,74,75
2,145,120
2,3,88
45,145,120
31,145,88
2,145,120
2,3,88
31,555,24
2,555,88
45,74,88
2,145,88
45,555,88
2,3,120
2,555,120
31,3,88
31,74,75
2,3,24
31,555,88
31,74,24
2,3,88
31,74,75
2,3,120
45,145,75
31,145,24
2,3,120
31,145,24
31,74,88
2,74,24
31,74,24
45,145,24
31,74,24
2,145,88
2,145,75
31,3,75
2,74,120
31,3,24
2,145,120
31,74,88
31,555,24
31,145,88
45,145,24
2,74,88
2,145,24
45,3,24
31,555,24
2,145,120
45,3,75
2,145,24
31,555,24
31,555,75
45,145,88
31,145,24
2,74,120
45,555,88
31,3,75
2,145,75
31,555,120
31,555,24
2,555,24
2,3,24
45,3,120
31,74,24
31,3,75
31,555,75
31,74,120
2,145,120
2,145,88
45,3,120
45,145,88
2,555,120
31,74,88
31,555,24
31,555,75
2,145,88
2,145,120
31,555,75
2,3,75
31,74,75
45,145,120
31,74,88
2,555,120
2,74,120
45,145,75
2,74,88
45,145,24
31,74,24
31,555,75
45,555,75
2,3,88
2,555,75
2,145,120
45,3,88
2,555,75
2,145,88
45,3,88
31,3,75
31,74,120
31,145,88
2,3,120
31,145,75
31,74,88
2,3,88
45,3,120
2,145,120
31,555,24
45,555,88
45,145,88
2,3,120
31,555,75
45,3,24
45,3,75
31,145,24
45,74,88
2,3,120
2,3,120
2,3,75
2,145,120
2,555,120
31,555,75
45,3,120
31,555,24
31,555,88
31,3,75
45,145,24
2,74,120
2,145,120
2,74,88
31,3,75
45,145,24
2,3,120
31,74,75
2,3,88
31,74,75
2,74,75
31,74,75
31,555,24
2,3,120
45,145,88
2,3,120
31,555,75
2,145,120
45,145,88
45,145,88
31,3,24
31,74,75
2,145,120
45,3,88
31,3,120
31,145,88
2,145,75
31,555,75
31,555,24
2,3,120
2,74,88
45,74,120
2,555,75
2,3,120
31,555,75
31,145,24
45,3,120
2,145,120
31,74,88
31,74,75
45,145,88
2,145,88
2,555,75
31,555,24
45,74,88
2,74,75
2,3,88
2,3,24
31,555,75
45,555,24
31,74,88
2,145,120
2,145,120
31,74,88
31,555,24
2,3,120
2,555,88
31,145,75
45,74,120
31,555,24
31,74,24
2,145,75
2,145,120
31,145,88
45,74,24
31,3,88
31,3,75
2,555,120
31,145,24
45,145,88
31,555,24
45,3,24
31,145,75
45,74,24
45,3,75
2,74,88
2,555,120
2,74,88
31,74,75
31,74,75
2,3,88
2,555,120
45,555,75
2,74,75
31,74,75
2,3,88
2,555,120
2,74,75
31,74,75
31,555,24
2,3,75
2,145,75
31,3,120
2,74,75
31,555,24
31,3,24
31,145,88
45,3,88
31,3,24
31,74,120
2,3,88
2,555,88
45,3,120
31,555,24
45,3,120
31,3,24
31,145,24
2,74,120
2,3,88
45,145,88
45,3,88
31,555,75
45,555,88
31,74,24
31,555,24
2,145,120
45,145,88
31,555,24
31,74,88
31,145,24
2,145,120
45,555,88
45,3,88
45,3,88
31,555,88
31,145,75
45,145,120
45,555,120
31,555,24
2,555,75
31,3,24
2,74,88
31,555,88
31,3,75
31,74,75
2,145,120
31,555,88
2,555,75
45,74,88
31,555,24
45,145,88
45,145,24
31,74,75
2,555,88
31,555,75
2,3,120
31,555,88
2,555,75
2,145,75
2,555,120
45,555,88
2,74,24
2,74,75
31,3,75
2,74,88
31,3,120
31,74,75
45,145,75
45,145,120
31,74,24
45,3,24
2,555,120
45,3,120
2,74,120
31,3,24
2,145,75
31,145,88
2,3,24
45,145,88
2,145,120
31,145,24
31,145,24
31,3,24
2,555,75
31,145,120
45,145,24
45,145,24
2,555,88
31,145,88
31,555,24
2,145,120
31,3,75
31,3,88
31,555,75
31,74,24
2,74,88
31,3,24
31,145,75
2,3,88
2,74,120
45,3,120
31,555,75
31,145,120
2,3,88
31,3,24
31,74,24
31,74,24
31,555,24
31,145,75
31,3,24
45,145,120
31,74,24
2,74,88
2,3,120
2,145,24
45,145,24
45,145,75
31,74,75
31,555,88
31,74,88
2,555,88
31,555,24
31,74,88
45,3,88
31,3,75
45,3,88
2,555,120
2,3,88
2,74,120
2,145,88
31,74,24
45,3,120
45,74,24
31,3,88
2,555,75
2,555,120
31,3,88
2,555,75
31,145,24
2,3,120
2,555,88
2,145,75
31,74,24
2,3,120
45,3,88
2,74,88
2,555,120
31,145,88
45,3,120
31,145,120
31,555,75
2,555,88
45,74,75
2,145,120
45,555,88
45,3,75
31,145,24
45,145,120
45,555,120
2,555,88
31,3,24
31,555,24
31,555,120
31,3,120
2,3,120
2,145,120
2,3,120
31,555,75
31,145,75
2,3,88
31,74,120
31,555,75
45,145,75
31,3,75
31,555,75
2,3,88
31,74,24
31,74,75
2,74,88
2,3,75
2,74,88
31,555,24
45,3,120
31,555,75
45,3,75
31,555,75
2,74,24
45,555,75
31,74,75
2,145,88
31,74,24
31,555,88
2,74,120
2,555,120
31,3,88
2,3,88
45,145,75
2,3,120
2,145,88
45,3,75
31,74,75
2,3,88
2,74,88
2,555,24
2,3,120
45,555,88
31,74,88
45,3,88
2,555,88
2,555,120
31,74,75
2,555,88
2,555,120
31,555,88
31,145,120
31,145,88
31,145,24
45,145,75
2,74,24
45,74,75
45,145,24
31,145,24
2,3,88
45,145,24
45,3,88
45,145,88
2,74,120
2,74,120
2,145,75
2,145,120
31,3,24
2,3,120
45,145,88
31,74,24
2,145,24
2,145,88
31,3,75
45,145,120
31,555,120
31,145,88
2,145,24
2,145,120
2,145,120
2,145,88
31,74,75
2,555,120
45,145,24
2,3,88
45,3,120
31,3,75
2,145,88
31,74,88
2,3,88
2,145,75
45,3,24
2,3,120
2,3,120
2,74,88
31,74,24
31,74,88
45,3,88
31,74,120
45,145,24
2,74,120
45,3,120
2,74,24
31,74,75
45,145,88
2,3,120
31,74,24
2,555,88
31,74,75
31,555,88
45,145,88
2,74,88
45,3,24
2,555,120
2,555,24
31,145,88
2,145,120
31,74,75
2,3,88
31,145,120
2,3,120
31,145,88
2,145,120
2,3,120
45,3,120
45,145,120
45,145,88
45,3,24
2,145,120
31,555,75
31,74,120
31,3,24
31,555,75
2,3,75
2,145,75
2,145,88
31,145,88
2,555,75
2,3,75
31,74,24
2,145,88
31,74,88
45,145,24
2,555,24
31,555,24
2,555,88
45,145,120
2,555,120
31,74,88
31,74,120
31,74,75
31,555,88
2,74,120
45,555,24
2,145,120
2,555,120
31,74,75
31,74,88
2,3,75
2,3,120
45,3,24
2,145,88
31,145,88
31,145,75
31,145,120
2,3,88
2,3,120
2,3,75
31,555,88
2,74,120
2,3,75
2,74,120
31,145,75
2,74,120
31,74,75
45,145,75
45,3,24
45,3,75
31,555,120
31,145,75
31,555,120
2,74,120
45,145,120
2,3,120
31,74,24
31,3,88
31,555,24
2,145,120
45,145,120
45,3,120
2,555,120
31,555,88
2,3,75
45,3,88
31,3,24
45,3,88
2,3,88
31,74,24
45,145,24
2,145,75
45,3,24
45,145,75
2,74,75
2,74,24
31,3,75
31,555,75
31,3,75
45,3,24
31,555,75
45,3,88
2,145,88
31,74,24
45,3,88
45,74,88
45,555,88
2,145,120
2,555,75
2,555,88
31,74,75
31,145,24
31,555,24
31,555,24
45,3,120
2,145,120
31,555,24
2,145,24
31,145,24
31,145,75
2,145,88
2,145,24
2,74,120
45,145,120
2,555,120
2,145,120
